Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
       0.0115, 0.00813135039061, 0.223305106163, 0.158638894558, -101.082168579, -249.847244263, 5720.95507812, -8.11542892456, 7.39729070663
        0.012, 0.00823308248073, 0.223634541035, 0.159330248833, -83.7725143433, -250.435562134, 5709.13818359, -7.92080307007, 7.39645767212
       0.0125, 0.00831237249076, 0.223906174302, 0.160032123327, -67.6507034302, -251.039154053, 5696.56884766, -7.7145075798, 7.38980293274
        0.013, 0.00836754404008, 0.224123254418, 0.160742849112, -52.7272071838, -251.636428833, 5681.47216797, -7.52657747269, 7.38997745514
       0.0135, 0.00839739385992, 0.224277198315, 0.161460801959, -39.3919563293, -252.276702881, 5666.04736328, -7.31814575195, 7.38538742065
        0.014, 0.00840064696968, 0.22437338531, 0.162184149027, -27.4770679474, -252.87298584, 5650.45703125, -7.14439535141, 7.38445472717
       0.0145, 0.00837604887784, 0.224413439631, 0.162911325693, -16.8269481659, -253.481262207, 5634.72363281, -6.95503616333, 7.38529205322
        0.015, 0.00832308456302, 0.224398583174, 0.163640797138, -7.40549182892, -254.047866821,  5619.8515625, -6.77951622009, 7.38752937317
       0.0155, 0.00824102759361, 0.224335357547, 0.164371073246, 0.848832249641, -254.555587769, 5605.54833984, -6.61936283112, 7.39868688583
        0.016, 0.0081301536411, 0.22422632575, 0.165100932121, 8.28612327576, -255.051925659, 5593.64648438, -6.44853448868, 7.40302991867
       0.0165, 0.00799068342894, 0.224083214998, 0.165829271078, 15.2040710449, -255.468231201, 5582.41259766, -6.31730747223, 7.41620111465
        0.017, 0.00782357621938, 0.223906725645, 0.166555285454, 21.5296039581, -255.870330811, 5573.20166016, -6.18384695053, 7.42761278152
       0.0175, 0.00763017497957, 0.223706021905, 0.167278155684, 27.6119327545, -256.203033447, 5566.16748047, -6.08552980423,  7.4361371994
        0.018, 0.00741221196949, 0.223489269614, 0.167997464538, 33.7416038513, -256.462097168,  5559.8828125, -6.00674057007, 7.45233201981
       0.0185, 0.00717210164294, 0.223256826401, 0.168712809682, 39.9507102966, -256.688751221, 5555.33935547, -5.93186998367, 7.46078252792
        0.019, 0.0069119897671, 0.223016113043, 0.169423878193, 46.2812156677, -256.81362915, 5551.30419922, -5.91036844254, 7.47295093536
       0.0195, 0.00663487706333, 0.222767174244, 0.170130491257, 52.9538917542, -256.920501709, 5548.47558594, -5.88503456116, 7.48199605942
         0.02, 0.0063433717005, 0.222514793277, 0.170832440257, 59.9995574951, -256.970306396, 5544.89697266, -5.91071033478, 7.48582792282
       0.0205, 0.00604056799784, 0.222253903747, 0.171529591084, 67.1437301636, -256.962036133, 5541.02587891, -5.96550559998, 7.49556827545
        0.021, 0.00572939123958, 0.221984818578, 0.172221586108, 74.4622573853, -256.939453125, 5537.12207031, -6.03162336349, 7.49364614487
       0.0215, 0.0054125059396, 0.221708163619, 0.172908142209, 81.8542251587, -256.84274292, 5531.19287109, -6.1487827301, 7.49712705612
        0.022, 0.00509285042062, 0.221415475011, 0.173588871956, 89.0425949097, -256.742370605, 5524.38427734, -6.25733947754, 7.49773693085
       0.0225, 0.00477234879509, 0.221106782556, 0.174263104796,   95.82081604, -256.584228516, 5515.83837891, -6.40325593948, 7.49250602722
        0.023, 0.00445348955691, 0.220776736736, 0.174930214882, 102.118621826, -256.391540527, 5506.19970703, -6.55601787567, 7.48975467682
       0.0235, 0.00413771532476, 0.220424085855, 0.175589412451, 107.743835449, -256.200164795, 5494.49023438, -6.69874620438, 7.47796535492
        0.024, 0.00382642354816, 0.220042765141, 0.176239833236, 112.309883118, -255.961608887, 5481.61279297, -6.87038660049, 7.47080421448
       0.0245, 0.00352065078914, 0.219632282853, 0.176880449057, 115.905349731, -255.762496948, 5468.50537109, -7.01548480988, 7.45481920242
        0.025, 0.00322064314969, 0.219194576144, 0.177510350943, 118.378341675, -255.547836304, 5453.78076172,  -7.171230793, 7.44031572342
       0.0255, 0.00292708631605, 0.218724504113, 0.178128555417, 119.504722595, -255.351531982, 5439.26171875, -7.31738519669, 7.42969942093
        0.026, 0.00263946992345, 0.218226641417, 0.178734064102, 119.338790894, -255.175338745, 5424.83984375, -7.43149995804, 7.40932893753
       0.0265, 0.00235787872225, 0.217702656984, 0.179326057434, 117.945228577, -255.004516602, 5411.27294922, -7.54503774643, 7.39692592621
        0.027, 0.00208165310323, 0.217157870531, 0.179903820157, 115.378883362, -254.899963379, 5398.04882812, -7.61233711243, 7.37865018845
       0.0275, 0.00181014160626, 0.216593414545, 0.180466756225, 111.551101685, -254.789611816, 5386.04541016, -7.67212677002, 7.36212062836
        0.028, 0.00154307566117, 0.216015666723, 0.181014373899, 106.837768555, -254.747177124, 5376.07861328, -7.69622659683, 7.34349584579
       0.0285, 0.00127955409698, 0.215432941914, 0.181546464562, 101.301216125, -254.732757568, 5366.54589844, -7.68674993515, 7.32116270065
        0.029, 0.00101973675191, 0.214845150709, 0.182062953711, 94.8588943481, -254.73526001, 5358.91552734, -7.6632938385, 7.30336046219
       0.0295, 0.000763188058045, 0.214261040092, 0.182563796639, 87.8359451294, -254.802307129, 5352.48339844, -7.58533239365, 7.27550411224
         0.03, 0.000510462268721, 0.213683903217, 0.183049246669, 80.3181991577, -254.860534668, 5347.37744141, -7.50035190582,  7.2513589859
       0.0305, 0.00026212958619, 0.213118255138, 0.18351957202, 72.4049987793, -254.973464966, 5342.50976562, -7.37315130234, 7.22115039825
        0.031, 1.89527545444e-05, 0.212563604116, 0.18397513032, 64.0974121094, -255.100250244, 5338.37548828, -7.23387289047, 7.18339681625
       0.0315, -0.000217540611629, 0.212023496628, 0.184416234493, 55.7467346191, -255.258285522, 5335.07373047, -7.09163761139, 7.14728546143
        0.032, -0.000446330755949, 0.211500734091, 0.184843361378, 47.4203529358, -255.456115723, 5330.67382812, -6.91923856735,  7.1042342186
       0.0325, -0.000665440107696, 0.210989043117, 0.185256838799, 38.9796295166, -255.625183105, 5326.43212891, -6.76884126663, 7.06528902054
        0.033, -0.00087347306544, 0.210491001606, 0.185656890273, 30.7962150574, -255.837677002, 5321.38916016, -6.58991479874, 7.01929187775
       0.0335, -0.00106851046439, 0.210003048182, 0.186043798923, 22.8816642761, -256.026916504, 5315.87158203, -6.42948627472, 6.98089647293
        0.034, -0.00124893640168, 0.20952410996, 0.18641769886, 15.2215003967, -256.214141846, 5308.75830078, -6.27742815018, 6.94692468643
       0.0345, -0.00141343672294, 0.209047600627, 0.186778649688, 7.78933906555, -256.380859375, 5300.95263672, -6.11853551865, 6.91099119186
        0.035, -0.00156038207933, 0.208573326468, 0.187126517296, 0.812688708305, -256.521209717, 5292.74902344, -5.99230289459, 6.88822984695
       0.0355, -0.00168911193032, 0.208100572228, 0.187461316586, -5.78632879257, -256.656005859, 5282.68408203, -5.8581829071, 6.86305093765
        0.036, -0.00179856061004, 0.207621738315, 0.187782868743, -12.2722654343, -256.711608887, 5272.62597656, -5.75729894638, 6.84860515594
       0.0365, -0.0018886255566, 0.207140833139, 0.188090905547, -18.3835067749, -256.751434326, 5261.88232422, -5.66109371185, 6.83486795425
        0.037, -0.00195911317132, 0.206655323505, 0.188385337591, -24.2434005737, -256.734130859, 5251.30517578, -5.58077716827, 6.82204627991
       0.0375, -0.00201035197824, 0.206167936325, 0.188666000962, -30.0311889648, -256.645477295, 5240.12109375, -5.52800655365, 6.81534814835
        0.038, -0.00204319832847, 0.205676943064, 0.188932821155, -35.8243675232, -256.532867432, 5229.54589844, -5.47175216675, 6.80062627792
       0.0385, -0.0020582342986, 0.205187261105, 0.189185708761, -41.5075035095, -256.348571777,   5220.140625, -5.46323108673, 6.79440975189
        0.039, -0.00205698725767, 0.204704165459, 0.189424827695, -47.2261695862, -256.147521973, 5210.39404297, -5.45361328125, 6.78285646439
       0.0395, -0.00204055965878, 0.204224452376, 0.189650326967, -53.280166626, -255.873718262,  5202.3671875, -5.48525524139, 6.77153587341
         0.04, -0.0020106381271, 0.203756764531, 0.189862385392, -59.3993797302, -255.580535889, 5195.01171875, -5.53157949448, 6.76281833649
       0.0405, -0.00196855980903, 0.20330119133, 0.190061450005, -65.7287597656, -255.25302124, 5189.01367188, -5.58768987656, 6.75141716003
        0.041, -0.00191572087351, 0.202862650156, 0.190247893333, -72.419921875, -254.857299805, 5183.41210938, -5.68090200424, 6.74961614609
       0.0415, -0.00185376801528, 0.202439814806, 0.190422236919, -79.4519271851, -254.456390381, 5178.87988281, -5.75939130783, 6.73759317398
        0.042, -0.00178354897071, 0.202035456896, 0.190584912896, -86.5923614502, -253.99659729, 5175.68847656, -5.86989021301, 6.73769569397
       0.0425, -0.001706495299, 0.201652765274, 0.190736547112, -93.8832244873, -253.528808594, 5171.79296875, -5.98049211502, 6.73303079605
        0.043, -0.00162329548039, 0.201284199953, 0.190877646208, -101.459312439, -253.02973938, 5169.06347656, -6.09320878983, 6.72337245941
       0.0435, -0.0015348471934, 0.200935408473, 0.191008627415, -108.846794128, -252.514160156,  5166.0078125, -6.22283029556, 6.71724224091
        0.044, -0.00144162971992, 0.200601518154, 0.191130056977, -116.044555664, -252.024047852, 5163.13378906, -6.33222007751, 6.70052909851
       0.0445, -0.00134391884785, 0.200282886624, 0.191242277622, -123.062545776, -251.499053955, 5159.43603516, -6.47224712372, 6.68406200409
        0.045, -0.00124221958686, 0.199975058436, 0.191345691681, -129.730697632, -251.022232056, 5155.32617188, -6.58509159088, 6.66042661667
       0.0455, -0.0011361973593, 0.199677348137, 0.191440522671, -135.746261597, -250.553421021, 5151.37060547, -6.71490621567, 6.63814306259
        0.046, -0.0010260802228, 0.199390515685, 0.191527023911, -141.116531372, -250.107788086,  5145.5078125, -6.83993959427, 6.61433792114
