Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,My_L1,Mz_L1
        4.175, 0.670000016689,            -8,             0,  3147.9453125, 1178.47717285,          4000, -17.5103187561, -10.5826330185,  27.662689209
          4.2, 0.680000007153,            -8,             0, 3148.55371094, 1162.57495117,          4000, -17.4177284241, -10.5826091766, 27.3969020844
        4.225, 0.689999997616,            -8,             0, 3148.95239258, 1147.00378418,          4000, -17.3270664215, -10.5825843811, 27.1338348389
         4.25, 0.699999988079,            -8,             0, 3149.15454102, 1131.75390625,          4000, -17.238275528, -10.5825595856, 26.8735485077
        4.275, 0.709999978542,            -8,             0, 3149.17236328, 1116.81591797,          4000, -17.1513004303, -10.5825338364, 26.6160888672
          4.3, 0.72000002861,            -8,             0, 3149.01806641, 1102.18078613,          4000, -17.0660877228, -10.5825090408, 26.3614959717
        4.325, 0.730000019073,            -8,             0, 3148.70214844, 1087.83984375,          4000, -16.9825878143, -10.5824832916,  26.109796524
         4.35, 0.740000009537,            -8,             0, 3148.23535156, 1073.78430176,          4000, -16.9007492065, -10.5824575424, 25.8610172272
        4.375,          0.75,            -8,             0, 3147.62695312, 1060.00634766,          4000, -16.820526123, -10.5824317932, 25.6151714325
          4.4, 0.759999990463,            -8,             0, 3146.88671875, 1046.49804688,          4000, -16.7418727875, -10.582406044, 25.3722686768
        4.425, 0.769999980927,            -8,             0, 3146.02319336, 1033.25183105,          4000, -16.6647434235, -10.5823802948,  25.132314682
         4.45, 0.77999997139,            -8,             0, 3145.04418945, 1020.26043701,          4000, -16.589099884, -10.5823535919, 24.8953075409
        4.475, 0.790000021458,            -8,             0, 3143.95776367, 1007.51672363,          4000, -16.5148963928, -10.5823278427, 24.6612434387
          4.5, 0.800000011921,            -8,             0, 3142.77099609, 995.013977051,          4000, -16.4420948029, -10.5823011398, 24.4301109314
        4.525, 0.810000002384,            -8,             0, 3141.49072266, 982.745666504,          4000, -16.3706588745, -10.582274437, 24.2019004822
         4.55, 0.819999992847,            -8,             0, 3140.12329102, 970.705383301,          4000, -16.3005504608, -10.5822467804, 23.9765930176
        4.575, 0.829999983311,            -8,             0, 3138.67480469, 958.887145996,          4000, -16.2317333221, -10.5822200775, 23.7541732788
          4.6, 0.839999973774,            -8,             0, 3137.15087891, 947.284912109,          4000, -16.1641750336, -10.582192421, 23.5346183777
        4.625, 0.850000023842,            -8,             0, 3135.55712891, 935.893005371,          4000, -16.0978393555, -10.5821657181,  23.317905426
         4.65, 0.860000014305,            -8,             0, 3134.67358398, 925.219299316,          4000, -16.0397891998, -10.5845842361, 23.1198596954
        4.675, 0.870000004768,            -8,             0, 3132.96557617, 914.233215332,          4000, -15.9758481979, -10.5845851898, 22.9088230133
          4.7, 0.879999995232,            -8,             0, 3131.20166016,  903.44152832,          4000, -15.9130373001, -10.5845851898, 22.7005462646
        4.725, 0.889999985695,            -8,             0, 3129.38647461, 892.839233398,          4000, -15.8513298035, -10.5845861435, 22.4950027466
         4.75, 0.899999976158,            -8,             0,  3127.5234375, 882.421569824,          4000, -15.7906961441, -10.5845870972, 22.2921581268
        4.775, 0.910000026226,            -8,             0, 3125.61669922, 872.183776855,          4000, -15.7311105728, -10.5845870972, 22.0919857025
          4.8, 0.920000016689,            -8,             0, 3123.66967773, 862.121398926,          4000, -15.672545433, -10.5845880508, 21.8944473267
        4.825, 0.930000007153,            -8,             0, 3121.68579102, 852.230041504,          4000, -15.6149759293, -10.5845890045, 21.6995162964
         4.85, 0.939999997616,            -8,             0, 3119.66772461, 842.505554199,          4000, -15.5583782196, -10.5845899582, 21.5071525574
        4.875, 0.949999988079,            -8,             0, 3117.61889648, 832.943847656,          4000, -15.5027275085, -10.5845899582, 21.3173274994
          4.9, 0.959999978542,            -8,             0, 3115.54174805, 823.540893555,          4000, -15.4480009079, -10.5845909119, 21.1300067902
        4.925, 0.97000002861,            -8,             0, 3113.43896484, 814.292907715,          4000, -15.3941764832, -10.5845918655, 20.9451522827
         4.95, 0.980000019073,            -8,             0, 3111.31323242, 805.196166992,          4000, -15.3412322998, -10.5845928192, 20.7627315521
        4.975, 0.990000009537,            -8,             0, 3109.16650391, 796.247009277,          4000, -15.289147377, -10.5845928192, 20.5827102661
            5,             1,            -8,             0, 3107.00097656, 787.442077637,          4000, -15.2379026413, -10.5845937729, 20.4050521851
