Time,AVz,Ay,Bk_Stat,FRackTot,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,GearStat,Mz_KP_L1,Mz_KP_L2,Mz_KP_R1,Mz_KP_R2,Mz_L1,Mz_L2,Mz_R1,Mz_R2,M_SW,Pitch,Pitch_A2,Roll,Roll_A2,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_L1,Steer_R1,Steer_SW,Xo,X_A2,X_camR,X_L1,X_L2,X_R1,X_R2,Yaw,Yaw_CamR,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Y_A2,Y_camR,Y_L1,Y_L2,Y_R1,Y_R2,Zo,Z_A2,Z_camR,Z_L1,Z_L2,Z_R1,Z_R2
0.25, 0.2464490573277, 0.005682156119739, 0, 0, 172.9697088372, 33.24427653754, -86.63005110467, 33.90129906726, 6577.573364114, 6924.194542819, 6083.794546381, 7089.799472625, 4, -99.75055813473, 0, 91.55362973709, 0, -7.845088493417, -1.503755780035, 3.941256720797, -1.532019656614, 0.5156971800956, -0.2107653790748, -0.2107665932628, 0.06680683834012, 0.01289990834459, 0.06680729034888, 0.3611779964042, 0.01289982106465, 0.07592438521243, 0.01289982106465, 2.544620454487, 2.544361627987, 2.544735574837, 2.544822188766, 0.1413815345269, -0.05327990910395, -0.7586916353331, -294.4492613963, -297.4809387003, -294.9492613963, -294.4509192565, -297.4814182857, -294.4502537373, -297.480459115, 0.02967968938118, 0, 0.1723917558738, 0.0351159331103, -0.02332133316648, 0.0351159331103, 0.002315276019868, 0.0002668796271743, 0, 0.7844331727508, 0.7827667128285, -0.7806015950788, -0.7822329535742, -0.01549179394793, 0.3430914870326, 0, 0.3439983281761, 0.3432676624854, 0.3450554533304, 0.3429153115798
0.275, 0.2406594989952, 0.005281711887236, 0, 0, 164.5696225117, 36.54491298923, -95.76173513537, 37.28847161797, 6567.460405279, 6926.421853319, 6158.649534344, 7087.044845278, 4, -99.07171310957, 0, 90.27173475149, 0, -7.464512693186, -1.65312650541, 4.35463934282, -1.685236119646, 0.5286470367521, -0.214453222176, -0.2144543233937, 0.06292063112802, 0.01251183991737, 0.06292107187127, 0.3559061040513, 0.01251175227482, 0.07378283057173, 0.01251175227482, 2.798876040307, 2.798613800995, 2.799055913851, 2.79914532519, 0.1309851938284, -0.06344376376612, -0.9078306485686, -293.8946615329, -296.926361701, -294.3946615329, -293.8964133139, -296.9269204275, -293.8956054283, -296.9258029744, 0.03582486446134, 0, 0.1681439377075, 0.04091076601259, -0.02734323076594, 0.04091076601259, 0.002721780953811, 0.0003824056262688, 0, 0.7848697259685, 0.782882187496, -0.780169399856, -0.7821173762435, -0.01528863017245, 0.3430920485233, 0, 0.3440200427668, 0.3432629240426, 0.3448962043801, 0.342921173004
0.3, 0.235720639766, 0.005018906060603, 0, 0, 160.1563260713, 39.28081559743, -104.0496057883, 40.12248922157, 6559.400758446, 6919.359497262, 6429.147013346, 7086.754825624, 4, -98.61392063236, 0, 87.6562744489, 0, -7.264650232431, -1.777039950461, 4.723110090516, -1.813416388609, 0.552546002947, -0.2178672270546, -0.2178683098828, 0.06060416784608, 0.01303937869538, 0.060604605987, 0.3522022422484, 0.0130392844263, 0.07358488319879, 0.0130392844263, 3.053088662417, 3.05282130529, 3.053329316752, 3.053423223518, 0.1182818787611, -0.07578038821008, -1.060277466351, -293.3401598433, -296.3718813221, -293.8401598433, -293.3419995062, -296.3725186803, -293.3410563365, -296.3712439638, 0.04186396853171, 0, 0.1614866759791, 0.04666829826782, -0.03363721987733, 0.04666829826782, 0.003174688310095, 0.0005381244437785, 0, 0.7853437873469, 0.7830378446111, -0.7797001029095, -0.7819615957235, -0.01509207755789, 0.343099869495, 0, 0.3440373280535, 0.3432779496269, 0.344320679836, 0.3429217893631
0.325, 0.2230455391294, 0.004877227870356, 0, 0, 155.5210693959, 38.99843019592, -102.8756904691, 40.03480842599, 6561.897979077, 6895.729122602, 6090.001814478, 7095.383184779, 4, -98.03788172015, 0, 89.65095844143, 0, -7.054195026291, -1.764463145473, 4.680427912426, -1.809314849199, 0.7304846815831, -0.2196384172821, -0.2196396797752, 0.06205440006742, 0.01555219753488, 0.06205485601693, 0.3499299338886, 0.01555208326347, 0.07473959510118, 0.01555208326347, 3.307248019984, 3.306982880372, 3.307560476527, 3.307653206419, 0.1196890100492, -0.07404330271167, -1.213046382301, -292.7857703259, -295.81750441, -293.2857703259, -292.7877015912, -295.8182178655, -292.7866004339, -295.8167909545, 0.04753211525903, 0, 0.1685641737703, 0.05224024970222, -0.02622528317309, 0.05224024970222, 0.003687796552033, 0.0007436381879289, 0, 0.7858530388496, 0.7832432841101, -0.7791970104087, -0.7817560077343, -0.01496908618708, 0.343115825331, 0, 0.3440320985202, 0.3433282232617, 0.3450422557696, 0.3429034274003
0.35, 0.1953118437381, 0.004269092143051, 0, 0, 145.5838483173, 38.58156235119, -108.716657918, 39.81878842198, 6565.825001806, 6872.035088288, 5917.822554436, 7104.877969317, 4, -97.48320540987, 0, 91.26286895154, 0, -6.603208876612, -1.745816764663, 4.952491853883, -1.799457125267, 0.8086682461652, -0.2201601593512, -0.2201616705353, 0.0658691239892, 0.01813746505059, 0.06586961026981, 0.3512297049893, 0.01813733114946, 0.0789931806011, 0.01813733114946, 3.561366862566, 3.561099722553, 3.561741703926, 3.561835889792, 0.1169676563044, -0.07659862241983, -1.362468595429, -292.2314890786, -295.2632279469, -292.7314890786, -292.2334921783, -295.264014324, -292.2322559046, -295.2624415698, 0.05273857116321, 0, 0.1710574668664, 0.0575796794966, -0.02355715282122, 0.0575796794966, 0.004241725468513, 0.0009956265915617, 0, 0.7863876169694, 0.7834951922484, -0.7786673109283, -0.7815039390653, -0.0149069302493, 0.3431309263635, 0, 0.3440236955553, 0.3433786315437, 0.3454085599074, 0.3428832211834
0.375, 0.1688671288804, 0.003675916667131, 0, 0, 138.7701225835, 40.50496330755, -121.9103438551, 41.88118493591, 6565.786881375, 6858.32190364, 6332.272166335, 7110.23098303, 4, -97.19551009709, 0, 89.38772907113, 0, -6.294121602661, -1.833070007807, 5.537602776993, -1.89271484925, 0.7271629759016, -0.2199174134578, -0.219919157358, 0.07053615396365, 0.01962263996605, 0.07053667355108, 0.3562621424074, 0.01962249541948, 0.08605278959896, 0.01962249541948, 3.815450686098, 3.815173215117, 3.815868414847, 3.815970713602, 0.1028892558246, -0.09055061220122, -1.504725541855, -291.677311147, -294.7090496506, -292.177311147, -291.6793582634, -294.7099040267, -291.6780281041, -294.7081952746, 0.05739385836905, 0, 0.1616520396712, 0.06255866146499, -0.03282722257084, 0.06255866146499, 0.004815526070819, 0.001290359826043, 0, 0.7869363131089, 0.7837898475088, -0.7781206567667, -0.7812091278568, -0.01488941665305, 0.3431398172311, 0, 0.3440235901012, 0.3434078055977, 0.3445266919194, 0.3428718288645
0.4, 0.1468301630008, 0.003748579739879, 0, 0, 138.2369801302, 41.6201393423, -121.7855497264, 43.13426579725, 6571.122886133, 6846.208799491, 6334.783293236, 7118.846514812, 4, -96.95702447755, 0, 90.29061295692, 0, -6.269694884819, -1.883685328391, 5.531774924888, -1.949265107539, 0.7692106268371, -0.2184571959744, -0.2184592482074, 0.07659722550835, 0.02123730984426, 0.07659778227521, 0.3619876014458, 0.02123715547365, 0.09273532585725, 0.02123715547365, 4.069486627287, 4.069204216309, 4.069949012347, 4.070055901112, 0.09914895264749, -0.09418739645469, -1.636798439328, -291.1232410639, -294.1549726539, -291.6232410639, -291.1253283564, -294.1558869251, -291.1239001107, -294.1540583827, 0.06132932601082, 0, 0.1618599574302, 0.06694427560546, -0.03250529136623, 0.06694427560546, 0.005407801310912, 0.001629699401409, 0, 0.7874923957734, 0.7841291115321, -0.7775662903394, -0.7808697127293, -0.01494222421142, 0.3431435346044, 0, 0.3440120216475, 0.3434335747072, 0.3445212864089, 0.3428534945017
0.425, 0.1147680710293, 0.003787749731906, 0, 0, 135.5546189768, 41.30295678901, -117.508959009, 42.9307209087, 6579.993759598, 6841.286091453, 5999.241845289, 7128.445444937, 4, -96.65955534997, 0, 93.5961320746, 0, -6.147654007297, -1.869347420888, 5.349875420101, -1.939932116114, 0.8890370201646, -0.2163927921344, -0.2163951441669, 0.08260621525036, 0.02236848006574, 0.08260680440043, 0.3672253815601, 0.02236832053083, 0.09810331311486, 0.02236832053083, 4.323478206583, 4.32319509084, 4.323984745594, 4.32409268158, 0.1029229429493, -0.09046922418786, -1.756307994902, -290.5692726071, -293.600993476, -291.0692726071, -290.5713958212, -293.6019579605, -290.5698731872, -293.6000289914, 0.06451489404504, 0, 0.1688263641196, 0.07062097437101, -0.02558458891355, 0.07062097437101, 0.006001564326159, 0.002008438849696, 0, 0.7880482068737, 0.7845077848215, -0.7770118599982, -0.7804909071221, -0.01503806050732, 0.3431385573226, 0, 0.3439929477092, 0.3434440459732, 0.3452351495818, 0.3428330686719
0.45, 0.08028526679408, 0.003445806585651, 0, 0, 131.9785851484, 42.52026306772, -125.5685509379, 44.11976174559, 6581.279837577, 6855.138697007, 6262.956083992, 7129.300051543, 4, -96.51700994936, 0, 92.95778473788, 0, -5.98542790195, -1.92433825552, 5.706429697124, -1.993739343377, 0.8202351344709, -0.2150615973419, -0.2150640005956, 0.08581976032296, 0.02135599001192, 0.08582036488468, 0.372565950062, 0.02135583956635, 0.1029312307428, 0.02135583956635, 4.577439767689, 4.577148445018, 4.577967851231, 4.578082671366, 0.09363663719517, -0.09989634854087, -1.861384922034, -290.0153921593, -293.0471051568, -290.5153921593, -290.0175286494, -293.0481095131, -290.0159610039, -293.0461008004, 0.06701622404792, 0, 0.1620527917003, 0.07354044717641, -0.03249462657576, 0.07354044717641, 0.006569645218011, 0.002418137048903, 0, 0.788595867917, 0.7849174381362, -0.7764625053746, -0.7800811640384, -0.01511242379469, 0.3431229136669, 0, 0.3439900044278, 0.3434145746622, 0.344674005327, 0.3428312526717
0.475, 0.05647317977809, 0.003481840884401, 0, 0, 134.3805024951, 43.29035476577, -128.4203903918, 44.76251000127, 6580.603167855, 6875.054177118, 6545.99190133, 7125.777902311, 4, -96.44445211424, 0, 91.67703273972, 0, -6.09441130096, -1.958998123548, 5.825382901421, -2.022860447827, 0.7452468814043, -0.2143230602449, -0.2143253485425, 0.08664318567761, 0.01953029872488, 0.08664379185512, 0.3759802055272, 0.01953016208413, 0.1053633599368, 0.01953016208413, 4.831363112733, 4.83106475781, 4.831902780432, 4.832024490883, 0.08432704866627, -0.1092843257072, -1.951421783249, -289.4616010519, -292.4933094085, -289.9616010519, -289.463744233, -292.4943414023, -289.462151685, -292.4922774146, 0.06878216434439, 0, 0.1545169770642, 0.07556410550903, -0.04010897542856, 0.07556410550903, 0.007114421155688, 0.002860507737753, 0, 0.7891346899976, 0.7853597817599, -0.7759212694137, -0.7796387662844, -0.01516648964678, 0.3431054778552, 0, 0.3439913102164, 0.343372205207, 0.3440717758837, 0.3428387505035
0.5, 0.03070954619625, 0.00366632328264, 0, 0, 136.5071193603, 40.42468554027, -119.6917555237, 41.76410113517, 6585.431121655, 6888.806765209, 6188.44978196, 7123.467952984, 4, -96.19740350034, 0, 94.21553828037, 0, -6.190660130734, -1.829078337364, 5.441984272592, -1.887266389139, 0.8524321282746, -0.2137394450132, -0.2137416122606, 0.08618912664734, 0.0182790956079, 0.08618972636857, 0.3757588651882, 0.01827896841669, 0.1041060697627, 0.01827896841669, 5.085239449278, 5.08494400166, 5.085796747343, 5.085917794085, 0.08910853317968, -0.104607086264, -2.027002658811, -288.9079036928, -291.9396086137, -289.4079036928, -288.9100628809, -291.9406552511, -288.908433766, -291.9385619763, 0.06977956418762, 0, 0.1602912736959, 0.07663632999244, -0.03444005164289, 0.07663632999244, 0.007646364106141, 0.003338063199667, 0, 0.7896673922036, 0.7858373234103, -0.7753881067286, -0.779161197011, -0.01521365389699, 0.343093307308, 0, 0.3439810469129, 0.3433429468568, 0.3448325163431, 0.3428436677593
0.525, -0.002495975106842, 0.00315450224762, 0, 0, 132.7490563313, 36.58564523595, -121.8520564647, 37.71996130299, 6586.383879123, 6905.243354081, 6101.094503085, 7114.727642045, 4, -95.90083423841, 0, 94.92989881031, 0, -6.020179279397, -1.65512676909, 5.54366993285, -1.704517586485, 0.8493454934666, -0.2140264754728, -0.2140283834312, 0.08328364089604, 0.01631792399194, 0.08328422195777, 0.373994131017, 0.01631781014223, 0.1015497828524, 0.01631781014223, 5.339082165758, 5.338786769566, 5.339642366769, 5.339764430048, 0.08726125636365, -0.1066402193716, -2.088929302671, -288.35429278, -291.3859984326, -288.85429278, -288.3564554813, -291.3870483135, -288.3548234745, -291.3849485517, 0.07011869237102, 0, 0.1587783613881, 0.0768738218509, -0.03614309468393, 0.0768738218509, 0.008155740589795, 0.003845427266538, 0, 0.790193612808, 0.7863446912186, -0.7748605117669, -0.7786538366855, -0.01521462768842, 0.3430851233242, 0, 0.3439790891333, 0.3433079789407, 0.3450184059578, 0.3428622677078
0.55, -0.02703877057612, 0.002481412233929, 0, 0, 130.9985148904, 33.11191529305, -131.0698480283, 33.99249366369, 6581.819285546, 6922.21369301, 6478.921051807, 7099.53267432, 4, -95.72603623883, 0, 92.30395841411, 0, -5.940971469437, -1.497771977978, 5.948145046238, -1.536157593477, 0.7349351390006, -0.2151276754528, -0.2151292317921, 0.07833873035029, 0.01381238620737, 0.07833928255061, 0.3715435056166, 0.01381228884485, 0.09849612071326, 0.01381228884485, 5.592891926746, 5.592592083639, 5.593437173031, 5.593563831318, 0.07635760460897, -0.1176533954872, -2.138296682699, -287.8007687628, -290.8324795588, -288.3007687628, -287.8029195029, -290.8335221984, -287.801321819, -290.8314369193, 0.06984142386952, 0, 0.147595227055, 0.07634359669941, -0.04744314291655, 0.07634359669941, 0.008646015469568, 0.004381964740756, 0, 0.7907147012755, 0.7868812473722, -0.7743369185478, -0.7781173178907, -0.01516874863785, 0.3430832385763, 0, 0.3439888965518, 0.343271875785, 0.3442145529727, 0.3428946013676
0.575, -0.04507924225686, 0.002157577224688, 0, 0, 131.6411096172, 26.82403211448, -127.6747657598, 27.51539918846, 6583.166201427, 6925.5131769, 6319.936161211, 7088.98318052, 4, -95.42818066635, 0, 92.93136362717, 0, -5.970038046048, -1.213169372848, 5.799943929632, -1.243346847345, 0.7691470581946, -0.2158662289941, -0.215867591634, 0.07401360967201, 0.01273361104741, 0.0740141349734, 0.3674315111502, 0.01273352067191, 0.09397214348938, 0.01273352067191, 5.846654178436, 5.846357740633, 5.847189087221, 5.847314377471, 0.07757293982939, -0.1164854800992, -2.17678439704, -287.2473434706, -290.2790585062, -287.7473434706, -287.2494872463, -290.2800837562, -287.2479136644, -290.2780332563, 0.06889654041847, 0, 0.1478549598006, 0.0750703016185, -0.04723586637959, 0.0750703016185, 0.009140384370543, 0.00495226841818, 0, 0.7912354186854, 0.7874515774402, -0.7738158301206, -0.7775470406038, -0.01513029678738, 0.343090952849, 0, 0.3439861900376, 0.3432648571039, 0.3445528638917, 0.3429170485941
0.6, -0.0711186176958, 0.001441801153286, 0, 0, 126.592082702, 18.73440794964, -125.5724703212, 19.26462017306, 6587.605825903, 6922.235508801, 5958.51571267, 7081.873106897, 4, -95.0161083702, 0, 95.10376689817, 0, -5.740841872682, -0.8471447590394, 5.71885435879, -0.8703726036808, 0.8391620102597, -0.2162325436443, -0.2162338048906, 0.07051842428079, 0.01243508342951, 0.07051892647564, 0.3631819476841, 0.01243499487307, 0.089556505806, 0.01243499487307, 6.100373645316, 6.100082993336, 6.10089636344, 6.101017501293, 0.08307886837201, -0.1111160738929, -2.205801741151, -286.6940169412, -289.7257344426, -287.1940169412, -286.6961492121, -289.7267343605, -286.6946060046, -289.7247345248, 0.06736228833789, 0, 0.151812995293, 0.07321545076892, -0.04341672067083, 0.07321545076892, 0.009639598450566, 0.005551534880764, 0, 0.7917555991829, 0.7880508775789, -0.7732959907567, -0.7769478078174, -0.0151018856336, 0.3431020040304, 0, 0.3439769068864, 0.3432718312585, 0.3453218851584, 0.3429321768024
0.625, -0.09483862359961, 0.0003066784038054, 0, 0, 120.3765797082, 12.55125067403, -137.4420681911, 12.91471080853, 6586.236951823, 6924.180224275, 6242.848210155, 7072.037497669, 4, -94.80919048955, 0, 93.33282959874, 0, -5.458988507285, -0.5674653968766, 6.247060425471, -0.5834437425722, 0.752922282075, -0.2167468582503, -0.2167479718291, 0.06688475768006, 0.01151744713465, 0.06688523626641, 0.3609339144378, 0.01151736472263, 0.08714196252322, 0.01151736472263, 6.354060410114, 6.353767476194, 6.354551778881, 6.354674389064, 0.07612538472808, -0.1182155919849, -2.226191063556, -286.140783796, -289.1725041983, -286.640783796, -286.142882368, -289.1734730253, -286.1414105807, -289.1715353713, 0.06536064029065, 0, 0.1428524951212, 0.07093893332077, -0.0525262713426, 0.07093893332077, 0.01013244519068, 0.006171282883453, 0, 0.7922713090845, 0.7886706673129, -0.7727788267355, -0.776328101546, -0.01506344926744, 0.3431103997467, 0, 0.3439799046113, 0.3432676947152, 0.3447169455372, 0.3429531047782
0.65, -0.106007817441, -0.0003554999361263, 0, 0, 119.3031503346, 6.613927008263, -142.2051950887, 6.833765529955, 6586.982851806, 6922.053389896, 6415.549244758, 7066.694859432, 4, -94.64663186427, 0, 92.29105294488, 0, -5.410262352674, -0.2989943680411, 6.456201716846, -0.3086949975551, 0.7039183707305, -0.216650525096, -0.2166515751369, 0.06463660637543, 0.01126694974802, 0.06463706846435, 0.3596967105673, 0.01126686920011, 0.0854858561522, 0.01126686920011, 6.607703198438, 6.607409584769, 6.608160454084, 6.608283676058, 0.07275058091688, -0.1216669263371, -2.238930521772, -285.5876516229, -288.6193721811, -286.0876516229, -285.5897109684, -288.6203044085, -285.588314911, -288.6184399537, 0.0628814164561, 0, 0.1369931186544, 0.06825905085364, -0.05846326021822, 0.06825905085364, 0.01062935934427, 0.006810469358844, 0, 0.7927819320466, 0.7893098989273, -0.7722669995535, -0.7756889602096, -0.01505466207603, 0.3431183462923, 0, 0.3439783643321, 0.343272220193, 0.3443495119466, 0.3429644723915
0.675, -0.1192815064174, -0.0007632216006923, 0, 0, 117.0392093083, -0.7705762743614, -136.0017394782, -0.6878831092617, 6594.62513993, 6913.734534837, 6023.166344921, 7069.095938451, 4, -94.36711628074, 0, 95.01644937077, 0, -5.307285039035, 0.03483413837359, 6.191001269934, 0.03106969708588, 0.7985021927559, -0.2155699974756, -0.2155711033229, 0.06443404591373, 0.01210198572341, 0.06443450197114, 0.3586653111375, 0.01210190006659, 0.08380217597269, 0.01210190006659, 6.861296342682, 6.861008703239, 6.8617274423, 6.861845951799, 0.08151209630916, -0.1130474451972, -2.245003564446, -285.0346241953, -288.0663398878, -285.5346241953, -285.0366484266, -288.0672308625, -285.0353123166, -288.065448913, 0.05996161934861, 0, 0.1428242826117, 0.06523847073898, -0.05277144057606, 0.06523847073898, 0.01113359465882, 0.007464258704127, 0, 0.7932856114769, 0.7899637340057, -0.771763202104, -0.7750352165974, -0.01509620222431, 0.3431246407788, 0, 0.3439621432811, 0.343289918864, 0.3451843832362, 0.3429593626935
0.7, -0.1365553066518, -0.001596996908154, 0, 0, 111.51831127, -6.1939924177, -141.9874223407, -6.229978129154, 6598.169144478, 6914.561602674, 6057.853326335, 7069.114847333, 4, -94.23572348819, 0, 95.35584242119, 0, -5.056780329945, 0.2800157773177, 6.461985031707, 0.2814089543141, 0.7441288597747, -0.2144994175117, -0.2145005124623, 0.06412647748056, 0.01203903277115, 0.06412692686402, 0.3593139305888, 0.01203894840417, 0.0835395375547, 0.01203894840417, 7.114853316717, 7.114565720549, 7.115245814419, 7.11536369748, 0.08146991027162, -0.1133216806356, -2.24490513822, -284.4816914374, -287.5134014178, -284.9816914374, -284.483664975, -287.5142484741, -284.4824166995, -287.5125543614, 0.05677075489288, 0, 0.1395869510834, 0.06202270065019, -0.05623908308652, 0.06202270065019, 0.01162347750084, 0.008119622949406, 0, 0.7937757735214, 0.7906191472062, -0.7712712805013, -0.7743799013074, -0.01514380535554, 0.343123740883, 0, 0.3439545785968, 0.3432881592247, 0.3451105835372, 0.3429593225412
0.725, -0.1415656501739, -0.002205523319692, 0, 0, 110.8201636278, -9.194888375089, -151.6125255212, -9.316408172752, 6597.665054861, 6922.60059048, 6458.588704606, 7066.122379559, 4, -94.27985893043, 0, 93.33646672751, 0, -5.025147424007, 0.4156904344612, 6.881502293084, 0.4208642470328, 0.4852395320519, -0.2135863046641, -0.2135873222085, 0.06330231141422, 0.01117972920293, 0.06330275125329, 0.3608891743167, 0.01117965152342, 0.08381527054939, 0.01117965152342, 7.368371879116, 7.368080427079, 7.368715875307, 7.368836661385, 0.07522230456398, -0.1197444703589, -2.239188546628, -283.9288518221, -286.9605566082, -284.4288518221, -283.9307644733, -286.9613573628, -283.9296233035, -286.9597558535, 0.05338035619221, 0, 0.1299490012493, 0.05863242627672, -0.06605261936306, 0.05863242627672, 0.0120929494097, 0.008770379562255, 0, 0.7942488474039, 0.7912699549487, -0.7707951009857, -0.7737291958241, -0.01519096491703, 0.3431183732874, 0, 0.3439555916727, 0.3432710560389, 0.3442579535596, 0.342965690536
0.75, -0.1406513906462, -0.002191862993755, 0, 0, 112.9706496236, -13.32696866821, -145.0183587219, -13.53741358082, 6602.96965131, 6925.241839771, 6253.594519865, 7067.689547358, 4, -94.18620639858, 0, 94.91548608865, 0, -5.122481269833, 0.6025375838762, 6.590908341023, 0.6115810003655, 0.4000444855766, -0.2121911798366, -0.2121921895236, 0.06320599076567, 0.0110960618791, 0.06320642421696, 0.3613292749253, 0.01109598578484, 0.08270733233069, 0.01109598578484, 7.621839818374, 7.621552098009, 7.622145663448, 7.622264137557, 0.0812643696395, -0.1138630524291, -2.228897449246, -283.3761118667, -286.4078092697, -283.8761118667, -283.3779743113, -286.4085609319, -283.3769176767, -286.4070576076, 0.04978756404473, 0, 0.1323911892632, 0.05503779875268, -0.06377007812461, 0.05503779875268, 0.01255195336264, 0.00941556633741, 0, 0.7947055511831, 0.7919151906438, -0.770336522148, -0.7730840579689, -0.01526588089828, 0.3431138963454, 0, 0.3439442888702, 0.3432654364571, 0.3446941206188, 0.3429623562338
0.775, -0.1472480537278, -0.002463146924231, 0, 0, 110.6476508447, -17.48510864755, -141.6110897029, -17.75761172494, 6608.14670634, 6930.514632711, 5992.74948487, 7068.10722775, 4, -94.05411877155, 0, 96.9314867199, 0, -5.016957437843, 0.7905860675818, 6.447825860203, 0.8023107439117, 0.3820214747677, -0.2109583188296, -0.2109592889016, 0.06254871386848, 0.01071786871464, 0.06254913784232, 0.3611923541316, 0.01071779606558, 0.08102738751801, 0.01071779606558, 7.87526515389, 7.874981475965, 7.875532702404, 7.875648286264, 0.08746595071193, -0.1079129272872, -2.214976971603, -282.8234651198, -285.8551555086, -283.3234651198, -282.8252775504, -285.8558567246, -282.8243075607, -285.8544542926, 0.0461233399736, 0, 0.1349203363628, 0.05134405499717, -0.06149208310702, 0.05134405499717, 0.01298890594968, 0.01004665874682, 0, 0.7951434962886, 0.7925463308685, -0.7698965838833, -0.7724530133748, -0.01533595522033, 0.3431078430816, 0, 0.3439332792609, 0.3432542181802, 0.3452491239409, 0.3429614679831
0.8, -0.1488731326407, -0.003011351254979, 0, 0, 109.1115260738, -19.12518046713, -151.586671971, -19.3954056778, 6605.835034713, 6944.616104164, 6358.008814735, 7061.265338091, 4, -94.11711829635, 0, 94.92507201232, 0, -4.947391804926, 0.8647241463122, 6.884779679545, 0.8764062804783, 0.2678849941148, -0.2105830032793, -0.2105838113863, 0.06000848975358, 0.009086471175975, 0.06000889506297, 0.3612460637428, 0.009086409804089, 0.07955849821112, 0.009086409804089, 8.128655495416, 8.128368910426, 8.12887191229, 8.128990022045, 0.08143129975931, -0.1141654676521, -2.198182572876, -282.2709045483, -285.3025919332, -282.7709045483, -282.2726565282, -285.3032424726, -282.271799674, -285.3019413938, 0.04250963963327, 0, 0.1252697169266, 0.04763343997466, -0.07136429407087, 0.04763343997466, 0.0133918194202, 0.01065671111567, 0, 0.7955602945296, 0.7931564308593, -0.7694762494662, -0.771843008628, -0.01536620258265, 0.3431001218108, 0, 0.3439381955808, 0.3432242167389, 0.3444719895836, 0.3429760268826
0.825, -0.1395950088588, -0.003020706193151, 0, 0, 112.1055935686, -21.11998318503, -150.8324337852, -21.3981927554, 6605.590775515, 6952.922459597, 6442.722495745, 7055.772954671, 4, -94.10601556767, 0, 94.31884808105, 0, -5.083176830056, 0.9549192420278, 6.846712864425, 0.9669705364576, 0.2423685890271, -0.2102940161419, -0.2102947057247, 0.05728989808385, 0.008011608922644, 0.05729028397001, 0.3600222821416, 0.008011554959074, 0.07688933626021, 0.008011554959074, 8.38199849392, 8.38171313524, 8.382169620861, 8.382287743282, 0.08126103015189, -0.114457072666, -2.17965859323, -281.7184379748, -284.7501234224, -282.2184379748, -281.72013823, -284.75072257, -281.7193802317, -284.7495242747, 0.03891496361413, 0, 0.1214984315384, 0.04387045981815, -0.07526076595252, 0.04387045981815, 0.01377593325348, 0.01124875647562, 0, 0.7959592324984, 0.7937485194471, -0.7690747819862, -0.7712510064958, -0.01539010007175, 0.3430971291839, 0, 0.3439387615103, 0.3432065446031, 0.3442917697804, 0.3429877137647
0.85, -0.136270365626, -0.002992290511434, 0, 0, 111.8012074308, -24.88643816054, -142.1727072707, -25.20154825236, 6610.125540867, 6953.343997172, 6028.375283288, 7054.142354965, 4, -93.90890641886, 0, 96.79483070661, 0, -5.069203763066, 1.125291737442, 6.471691715006, 1.138915447314, 0.3216200770074, -0.20983794464, -0.2098385920967, 0.05506290756782, 0.007851756073131, 0.05506327684672, 0.3574286321125, 0.007851703415443, 0.07315045238062, 0.007851703415443, 8.635292004092, 8.635013698097, 8.635428701818, 8.635542104572, 0.09023551329055, -0.1056435396346, -2.160572610345, -281.1660680154, -284.1977509716, -281.6660680154, -281.1677284926, -284.1982988131, -281.1670474006, -284.1972031302, 0.0353655361489, 0, 0.1269112090472, 0.04011374578202, -0.07001088773272, 0.04011374578202, 0.01414786155648, 0.01182203275948, 0, 0.7963424791454, 0.7943218336355, -0.768690442877, -0.7706777681165, -0.01541770213087, 0.3430984155527, 0, 0.343929210741, 0.3432056478472, 0.3451733882928, 0.3429911832582
0.875, -0.1374647218337, -0.003530533991449, 0, 0, 107.9768095635, -27.00013712704, -148.6513614834, -27.30461455376, 6608.894975386, 6958.883154716, 6138.350246669, 7048.079284096, 4, -93.84542575954, 0, 96.11060930366, 0, -4.89582185974, 1.220897945225, 6.761454995424, 1.234083582388, 0.2643295825935, -0.2099969168665, -0.209997462187, 0.05188010656394, 0.006947992744691, 0.05188045502479, 0.3554790233669, 0.006947946077495, 0.07035557913043, 0.006947946077495, 8.888548914566, 8.888271034415, 8.888641628913, 8.888754867084, 0.08815672693275, -0.1079047008154, -2.141511318775, -280.6137867384, -283.6454699834, -281.1137867384, -280.6153987159, -283.6459684216, -280.6148155636, -283.6449715453, 0.03197927017353, 0, 0.1214399493509, 0.03649636403133, -0.07566836676024, 0.03649636403133, 0.01449474519554, 0.01236994423022, 0, 0.796707958519, 0.7948697797288, -0.7683230100076, -0.7701298912684, -0.01541230120553, 0.3430989736063, 0, 0.3439319017232, 0.3431938631049, 0.3449394202714, 0.3430040841076
