Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.204, 0.0163195710629, 0.544611155987, 0.729797005653, -677.499389648, -480.188201904, 7463.51025391, -26.9162750244, 19.1299915314
        0.205, 0.0176084358245, 0.528055787086, 0.763611793518, -592.813598633, -478.440093994, 7156.00537109, -27.2545185089, 18.2911682129
        0.206, 0.018336981535, 0.510471463203, 0.797417223454, -505.265563965, -475.897399902, 6850.18066406, -27.4829959869, 17.4104690552
        0.207, 0.0185707174242, 0.492093205452, 0.831077575684, -417.574188232, -472.596801758, 6547.04492188, -27.6003551483, 16.4965324402
        0.208, 0.0183942839503, 0.473143160343, 0.864456057549, -332.032989502, -468.580871582, 6247.57421875, -27.606880188, 15.5599279404
        0.209, 0.0628710612655, 0.269641131163, 0.90493619442, -317.303741455, -372.529937744, 3209.09765625, -15.4132556915, 7.00703859329
         0.21, 0.0604734756052, 0.230005681515, 0.939439713955, -72.4477539062, -362.094451904, 2932.14233398, -14.7264375687, 6.01073122025
        0.211, 0.0571869798005, 0.195722877979, 0.968774557114, 146.238128662, -350.099517822, 2671.00537109, -13.924993515,  5.0255241394
        0.212, 0.0532561801374, 0.163046836853, 0.996297419071, 332.086914062, -336.657897949, 2425.22583008, -13.0851554871, 4.07610464096
        0.213, 0.0489523299038, 0.132043629885, 1.02189433575, 480.499206543, -321.770904541,   2195.421875, -12.2234163284, 3.19343304634
        0.214, 0.0445276796818, 0.10273232311, 1.04545795918, 589.560546875, -305.578460693, 1982.11791992, -11.3556070328, 2.40464615822
        0.215, 0.0401984639466, 0.0750844925642, 1.06688535213, 660.211181641, -288.38571167, 1785.74304199, -10.4967107773, 1.73109304905
        0.216, 0.036130182445, 0.0490292683244, 1.08607625961, 695.932678223, -270.648284912, 1606.63415527, -9.66085624695, 1.18522083759
        0.217, 0.0324282161891, 0.0244616009295, 1.10293531418, 702.046081543, -252.915405273, 1445.04174805, -8.8613910675, 0.767993092537
        0.218, 0.0291351880878, 0.001253020484, 1.11737501621, 684.817687988, -235.748565674, 1301.13903809, -8.11093044281, 0.469007968903
        0.219, 0.0262349285185, -0.0207403283566, 1.12932097912, 650.589660645, -219.639358521, 1175.03112793, -7.42132377625, 0.269738525152
         0.22, 0.0236620474607, -0.0416746176779, 1.13871574402, 605.097106934, -204.94418335, 1066.77282715, -6.80357265472, 0.148276388645
        0.221, 0.0213164612651, -0.0617039129138, 1.14552021027, 553.057678223, -191.842514038, 976.386535645, -6.26770067215, 0.0834443047643
        0.222, 0.0190870799124, -0.0808574333787, 1.14971840382, 498.037750244, -180.315261841, 903.831298828, -5.82230854034, 0.0570396371186
        0.223, 0.0168950036168, -0.0986248627305, 1.15134727955,  442.54498291, -170.135192871, 848.750488281, -5.47273588181, 0.0540968589485
        0.224, 0.0147290965542, -0.113708116114, 1.15062892437, 388.273803711, -160.867553711, 809.602233887, -5.21542739868, 0.0617503076792
        0.225, 0.00367511599325, 0.0879610106349, 1.14508903027,             0,             0,             0,             0,             0
        0.226, 0.00475754588842, 0.0782493576407, 1.14894628525,             0,             0,             0,             0,             0
        0.227, 0.00468884268776, 0.0620967708528, 1.14163243771,             0,             0,             0,             0,             0
        0.228, 0.00410095416009, 0.046442180872, 1.13252222538,             0,             0,             0,             0,             0
        0.229, 0.00305255781859, 0.0310852974653, 1.12170219421,             0,             0,             0,             0,             0
         0.23, 0.00163306377362, 0.0159071162343, 1.10924577713,             0,             0,             0,             0,             0
        0.231, -4.73579384561e-05, 0.000855973863509, 1.09522283077,             0,             0,             0,             0,             0
        0.232, -0.00186783354729, -0.0140696400777, 1.07970583439,             0,             0,             0,             0,             0
        0.233, -0.00370669923723, -0.0288709048182, 1.06277346611,             0,             0,             0,             0,             0
        0.234, -0.00545054627582, -0.043566249311, 1.04450774193,             0,             0,             0,             0,             0
        0.235, -0.00700175948441, -0.0581843145192, 1.02499198914,             0,             0,             0,             0,             0
        0.236, -0.0082841264084, -0.0727597102523, 1.00430881977,             0,             0,             0,             0,             0
        0.237, -0.00924636423588, -0.087328992784, 0.982539653778,             0,             0,             0,             0,             0
        0.238, -0.00986358337104, -0.101927235723, 0.959763109684,             0,             0,             0,             0,             0
        0.239, -0.0101368585601, -0.116588458419, 0.936055004597,             0,             0,             0,             0,             0
         0.24, -0.0100911241025, -0.131344377995, 0.911487936974,             0,             0,             0,             0,             0
        0.241, -0.00977168232203, -0.146214693785, 0.886131286621,             0,             0,             0,             0,             0
        0.242, -0.00923967547715, -0.161209508777, 0.860050678253,             0,             0,             0,             0,             0
        0.243, -0.00856681447476, -0.176327645779, 0.833308160305,             0,             0,             0,             0,             0
        0.244, -0.00782971549779, -0.191558137536, 0.805962979794,             0,             0,             0,             0,             0
        0.245, -0.00710419286042, -0.206881970167, 0.778071284294,             0,             0,             0,             0,             0
        0.246, -0.00645988853648, -0.222274333239, 0.749686717987,             0,             0,             0,             0,             0
        0.247, -0.00595560250804, -0.23770698905, 0.720860362053,             0,             0,             0,             0,             0
        0.248, -0.00563564151525, -0.253150910139, 0.69164121151,             0,             0,             0,             0,             0
        0.249, -0.00552745210007, -0.268578857183, 0.662076175213,             0,             0,             0,             0,             0
         0.25, -0.00564067950472, -0.283962935209, 0.632210016251,             0,             0,             0,             0,             0
        0.251, -0.00596767524257, -0.299280881882, 0.602085828781,             0,             0,             0,             0,             0
        0.252, -0.00648531876504, -0.314520686865, 0.571744740009,             0,             0,             0,             0,             0
        0.253, -0.00715790642425, -0.329677045345, 0.541226148605,             0,             0,             0,             0,             0
        0.254, -0.00794078595936, -0.344750702381, 0.510567843914,             0,             0,             0,             0,             0
